level,x,y,grid_w,grid_h,visits,traces_touching,trace_share,mean_step_frac,pauses,pauses_per_trace,pause_rate,mean_pause_ms,cohort
bonus3,11,11,14,14,359,328,1.0,0.4076,0,0.0,0.0,0.0,quick_solver
bonus3,11,12,14,14,352,328,1.0,0.4078,4,0.0122,0.0114,4804.8,quick_solver
bonus3,11,13,14,14,341,328,1.0,0.3436,2,0.0061,0.0059,1175.0,quick_solver
bonus3,12,0,14,14,340,328,1.0,0.1291,28,0.0854,0.0824,1822.9,quick_solver
bonus3,12,1,14,14,362,328,1.0,0.1332,3,0.0091,0.0083,1141.0,quick_solver
bonus3,12,2,14,14,357,328,1.0,0.1927,13,0.0396,0.0364,1847.8,quick_solver
bonus3,12,3,14,14,425,328,1.0,0.2045,0,0.0,0.0,0.0,quick_solver
bonus3,12,4,14,14,340,328,1.0,0.443,8,0.0244,0.0235,1642.6,quick_solver
bonus3,12,5,14,14,355,328,1.0,0.4606,2,0.0061,0.0056,1187.0,quick_solver
bonus3,12,6,14,14,342,328,1.0,0.4684,16,0.0488,0.0468,1580.2,quick_solver
bonus3,12,7,14,14,444,328,1.0,0.2685,4,0.0122,0.009,1186.5,quick_solver
bonus3,12,8,14,14,391,328,1.0,0.2987,5,0.0152,0.0128,1551.0,quick_solver
bonus3,12,9,14,14,435,328,1.0,0.2961,5,0.0152,0.0115,2264.8,quick_solver
bonus3,12,10,14,14,414,328,1.0,0.308,2,0.0061,0.0048,1277.0,quick_solver
bonus3,12,11,14,14,369,328,1.0,0.3771,4,0.0122,0.0108,1076.8,quick_solver
bonus3,12,12,14,14,364,328,1.0,0.379,2,0.0061,0.0055,1165.0,quick_solver
bonus3,12,13,14,14,348,328,1.0,0.3196,3,0.0091,0.0086,1868.3,quick_solver
bonus3,13,3,14,14,332,328,1.0,0.2328,6,0.0183,0.0181,1416.3,quick_solver
bonus3,13,4,14,14,338,328,1.0,0.243,5,0.0152,0.0148,2399.8,quick_solver
bonus3,13,5,14,14,339,328,1.0,0.265,4,0.0122,0.0118,1566.2,quick_solver
bonus3,13,6,14,14,346,328,1.0,0.2717,2,0.0061,0.0058,1162.0,quick_solver
bonus3,13,7,14,14,336,328,1.0,0.2832,7,0.0213,0.0208,1666.3,quick_solver
bonus3,13,10,14,14,331,328,1.0,0.3212,9,0.0274,0.0272,1779.9,quick_solver
bonus3,13,11,14,14,355,328,1.0,0.3152,3,0.0091,0.0085,1153.3,quick_solver
bonus3,13,12,14,14,355,328,1.0,0.3153,3,0.0091,0.0085,1310.3,quick_solver
bonus3,13,13,14,14,334,328,1.0,0.3203,6,0.0183,0.018,1714.7,quick_solver
tutorial,0,0,6,6,346,328,1.0,0.0,336,1.0244,0.9711,16438.3,slow_solver
tutorial,0,1,6,6,339,328,1.0,0.4506,118,0.3598,0.3481,2609.6,slow_solver
tutorial,0,2,6,6,331,328,1.0,0.4587,51,0.1555,0.1541,2426.6,slow_solver
tutorial,0,3,6,6,330,328,1.0,0.4846,47,0.1433,0.1424,2888.2,slow_solver
tutorial,0,4,6,6,336,328,1.0,0.4781,59,0.1799,0.1756,2580.0,slow_solver
tutorial,0,5,6,6,330,328,1.0,0.5083,109,0.3323,0.3303,2456.7,slow_solver
tutorial,1,0,6,6,340,328,1.0,0.116,104,0.3171,0.3059,3935.4,slow_solver
tutorial,1,1,6,6,343,328,1.0,0.5173,44,0.1341,0.1283,3456.6,slow_solver
tutorial,1,2,6,6,331,328,1.0,0.7553,47,0.1433,0.142,3903.2,slow_solver
tutorial,1,3,6,6,333,328,1.0,0.7567,33,0.1006,0.0991,3717.6,slow_solver
tutorial,1,4,6,6,338,328,1.0,0.774,84,0.2561,0.2485,2167.2,slow_solver
tutorial,1,5,6,6,340,328,1.0,0.498,42,0.128,0.1235,2484.1,slow_solver
tutorial,2,0,6,6,333,328,1.0,0.1596,35,0.1067,0.1051,2301.7,slow_solver
tutorial,2,1,6,6,337,328,1.0,0.5826,26,0.0793,0.0772,2417.7,slow_solver
tutorial,2,4,6,6,335,328,1.0,0.7949,18,0.0549,0.0537,1780.5,slow_solver
tutorial,2,5,6,6,331,328,1.0,0.5232,27,0.0823,0.0816,2657.2,slow_solver
tutorial,3,0,6,6,330,328,1.0,0.191,26,0.0793,0.0788,2240.0,slow_solver
tutorial,3,1,6,6,335,328,1.0,0.5886,24,0.0732,0.0716,1907.1,slow_solver
tutorial,3,4,6,6,335,328,1.0,0.7915,31,0.0945,0.0925,7354.0,slow_solver
tutorial,3,5,6,6,331,328,1.0,0.5131,13,0.0396,0.0393,1986.0,slow_solver
tutorial,4,0,6,6,333,328,1.0,0.215,57,0.1738,0.1712,2753.4,slow_solver
tutorial,4,1,6,6,345,328,1.0,0.5916,94,0.2866,0.2725,1898.7,slow_solver
tutorial,4,2,6,6,331,328,1.0,0.7626,43,0.1311,0.1299,2056.2,slow_solver
tutorial,4,3,6,6,330,328,1.0,0.7761,38,0.1159,0.1152,2795.7,slow_solver
tutorial,4,4,6,6,344,328,1.0,0.754,75,0.2287,0.218,1738.9,slow_solver
tutorial,4,5,6,6,336,328,1.0,0.4895,23,0.0701,0.0685,2546.0,slow_solver
tutorial,5,0,6,6,334,328,1.0,0.2482,133,0.4055,0.3982,4663.0,slow_solver
tutorial,5,1,6,6,342,328,1.0,0.2712,74,0.2256,0.2164,5178.2,slow_solver
tutorial,5,2,6,6,331,328,1.0,0.4555,35,0.1067,0.1057,1434.5,slow_solver
tutorial,5,3,6,6,330,328,1.0,0.4651,20,0.061,0.0606,2147.4,slow_solver
tutorial,5,4,6,6,338,328,1.0,0.4655,42,0.128,0.1243,2454.0,slow_solver
tutorial,5,5,6,6,329,328,1.0,0.4784,100,0.3049,0.304,1881.3,slow_solver
round1,0,0,6,6,330,328,1.0,0.0,327,0.997,0.9909,98735.0,slow_solver
round1,0,1,6,6,329,328,1.0,0.5245,76,0.2317,0.231,2994.7,slow_solver
round1,1,0,6,6,329,328,1.0,0.1574,80,0.2439,0.2432,9554.8,slow_solver
round1,1,1,6,6,364,328,1.0,0.5229,62,0.189,0.1703,3908.5,slow_solver
round1,1,3,6,6,329,328,1.0,0.6049,156,0.4756,0.4742,17121.6,slow_solver
round1,1,4,6,6,349,328,1.0,0.5733,128,0.3902,0.3668,3985.5,slow_solver
round1,1,5,6,6,332,328,1.0,0.563,118,0.3598,0.3554,2717.6,slow_solver
round1,2,0,6,6,353,328,1.0,0.1915,80,0.2439,0.2266,6837.5,slow_solver
round1,2,1,6,6,373,328,1.0,0.6584,116,0.3537,0.311,3071.2,slow_solver
round1,2,2,6,6,566,328,1.0,0.6277,194,0.5915,0.3428,6166.7,slow_solver
round1,2,3,6,6,375,328,1.0,0.6095,179,0.5457,0.4773,3425.9,slow_solver
round1,2,4,6,6,370,328,1.0,0.5679,120,0.3659,0.3243,2925.3,slow_solver
round1,2,5,6,6,333,328,1.0,0.5478,57,0.1738,0.1712,2798.4,slow_solver
round1,3,0,6,6,333,328,1.0,0.3628,40,0.122,0.1201,2967.1,slow_solver
round1,3,2,6,6,331,328,1.0,0.8213,77,0.2348,0.2326,1670.4,slow_solver
round1,3,4,6,6,332,328,1.0,0.5651,118,0.3598,0.3554,3024.4,slow_solver
round1,3,5,6,6,344,328,1.0,0.5144,84,0.2561,0.2442,3263.0,slow_solver
round1,4,0,6,6,337,328,1.0,0.3807,135,0.4116,0.4006,2903.2,slow_solver
round1,4,1,6,6,336,328,1.0,0.3979,152,0.4634,0.4524,5638.6,slow_solver
round1,4,2,6,6,439,328,1.0,0.394,160,0.4878,0.3645,2598.5,slow_solver
round1,4,3,6,6,351,328,1.0,0.4668,156,0.4756,0.4444,3218.2,slow_solver
round1,4,4,6,6,356,328,1.0,0.4789,179,0.5457,0.5028,4650.0,slow_solver
round1,4,5,6,6,332,328,1.0,0.5005,152,0.4634,0.4578,6018.2,slow_solver
round1,5,2,6,6,334,328,1.0,0.4396,137,0.4177,0.4102,2908.7,slow_solver
round1,5,3,6,6,331,328,1.0,0.4647,124,0.378,0.3746,2266.7,slow_solver
round2,0,0,8,8,328,328,1.0,0.0,327,0.997,0.997,89830.4,slow_solver
round2,0,3,8,8,337,328,1.0,0.6103,169,0.5152,0.5015,3921.0,slow_solver
round2,0,4,8,8,337,328,1.0,0.6282,96,0.2927,0.2849,3478.1,slow_solver
round2,0,5,8,8,340,328,1.0,0.6725,147,0.4482,0.4324,4536.4,slow_solver
round2,0,6,8,8,345,328,1.0,0.6901,115,0.3506,0.3333,4119.4,slow_solver
round2,0,7,8,8,329,328,1.0,0.7144,95,0.2896,0.2888,2347.0,slow_solver
round2,1,0,8,8,329,328,1.0,0.0195,29,0.0884,0.0881,9164.0,slow_solver
round2,1,3,8,8,456,328,1.0,0.5731,179,0.5457,0.3925,5510.5,slow_solver
round2,1,4,8,8,367,328,1.0,0.6924,122,0.372,0.3324,2801.6,slow_solver
round2,1,5,8,8,372,328,1.0,0.7028,72,0.2195,0.1935,2294.8,slow_solver
round2,1,6,8,8,370,328,1.0,0.7648,109,0.3323,0.2946,2520.7,slow_solver
round2,1,7,8,8,339,328,1.0,0.7295,49,0.1494,0.1445,2808.4,slow_solver
round2,2,0,8,8,330,328,1.0,0.039,27,0.0823,0.0818,2395.9,slow_solver
round2,2,2,8,8,332,328,1.0,0.5327,135,0.4116,0.4066,3433.0,slow_solver
round2,2,3,8,8,484,328,1.0,0.54,202,0.6159,0.4174,5079.9,slow_solver
round2,2,6,8,8,357,328,1.0,0.7794,46,0.1402,0.1289,1861.2,slow_solver
round2,2,7,8,8,332,328,1.0,0.773,42,0.128,0.1265,2460.1,slow_solver
round2,3,0,8,8,330,328,1.0,0.0586,104,0.3171,0.3152,11977.7,slow_solver
round2,3,2,8,8,344,328,1.0,0.5081,73,0.2226,0.2122,3917.0,slow_solver
round2,3,3,8,8,401,328,1.0,0.5961,114,0.3476,0.2843,3270.4,slow_solver
round2,3,4,8,8,333,328,1.0,0.62,131,0.3994,0.3934,2805.7,slow_solver
round2,3,6,8,8,496,328,1.0,0.7995,93,0.2835,0.1875,2016.3,slow_solver
round2,3,7,8,8,330,328,1.0,0.7891,87,0.2652,0.2636,2502.1,slow_solver
round2,4,0,8,8,332,328,1.0,0.0781,113,0.3445,0.3404,18489.7,slow_solver
round2,4,1,8,8,332,328,1.0,0.3086,166,0.5061,0.5,146102.0,slow_solver
round2,4,2,8,8,378,328,1.0,0.3792,136,0.4146,0.3598,3539.0,slow_solver
round2,4,3,8,8,351,328,1.0,0.5952,101,0.3079,0.2877,3434.5,slow_solver
round2,4,4,8,8,353,328,1.0,0.594,110,0.3354,0.3116,2510.2,slow_solver
round2,4,6,8,8,328,328,1.0,0.8233,76,0.2317,0.2317,3580.9,slow_solver
round2,5,0,8,8,328,328,1.0,0.202,57,0.1738,0.1738,2204.4,slow_solver
round2,5,1,8,8,332,328,1.0,0.3884,71,0.2165,0.2139,1720.8,slow_solver
round2,5,2,8,8,337,328,1.0,0.5206,100,0.3049,0.2967,3468.2,slow_solver
round2,5,3,8,8,383,328,1.0,0.542,137,0.4177,0.3577,3293.2,slow_solver
round2,5,4,8,8,397,328,1.0,0.5291,121,0.3689,0.3048,2659.4,slow_solver
round2,5,5,8,8,330,328,1.0,0.5351,146,0.4451,0.4424,3531.4,slow_solver
round2,6,0,8,8,329,328,1.0,0.2196,136,0.4146,0.4134,6363.0,slow_solver
round2,6,1,8,8,342,328,1.0,0.2359,158,0.4817,0.462,7689.0,slow_solver
round2,6,2,8,8,364,328,1.0,0.3428,101,0.3079,0.2775,3688.9,slow_solver
round2,6,3,8,8,347,328,1.0,0.5244,153,0.4665,0.4409,4048.8,slow_solver
round2,6,4,8,8,339,328,1.0,0.5217,96,0.2927,0.2832,4169.3,slow_solver
round2,6,5,8,8,347,328,1.0,0.4682,161,0.4909,0.464,4143.1,slow_solver
round2,6,6,8,8,330,328,1.0,0.459,89,0.2713,0.2697,4404.7,slow_solver
round2,6,7,8,8,331,328,1.0,0.4477,106,0.3232,0.3202,2686.6,slow_solver
round2,7,2,8,8,333,328,1.0,0.3691,149,0.4543,0.4474,4008.3,slow_solver
round2,7,3,8,8,346,328,1.0,0.3798,58,0.1768,0.1676,2684.0,slow_solver
round2,7,4,8,8,341,328,1.0,0.3954,65,0.1982,0.1906,3140.1,slow_solver
round2,7,5,8,8,336,328,1.0,0.41,46,0.1402,0.1369,2693.8,slow_solver
round2,7,6,8,8,334,328,1.0,0.4231,33,0.1006,0.0988,1528.1,slow_solver
round2,7,7,8,8,333,328,1.0,0.4361,93,0.2835,0.2793,1777.7,slow_solver
bonus1,0,0,10,10,329,328,1.0,0.0,325,0.9909,0.9878,1101049.4,slow_solver
bonus1,0,2,10,10,331,328,1.0,0.3026,190,0.5793,0.574,5712.9,slow_solver
bonus1,0,3,10,10,340,328,1.0,0.304,127,0.3872,0.3735,6895.2,slow_solver
bonus1,0,4,10,10,369,328,1.0,0.3508,121,0.3689,0.3279,9557.2,slow_solver
bonus1,0,5,10,10,333,328,1.0,0.387,116,0.3537,0.3483,19674.4,slow_solver
bonus1,0,6,10,10,385,328,1.0,0.3776,119,0.3628,0.3091,11239.8,slow_solver
bonus1,0,7,10,10,339,328,1.0,0.4097,83,0.253,0.2448,3191.8,slow_solver
bonus1,0,8,10,10,344,328,1.0,0.4114,70,0.2134,0.2035,6126.5,slow_solver
bonus1,0,9,10,10,329,328,1.0,0.4229,116,0.3537,0.3526,26951.9,slow_solver
bonus1,1,0,10,10,336,328,1.0,0.0106,127,0.3872,0.378,33717.7,slow_solver
bonus1,1,1,10,10,372,328,1.0,0.2053,160,0.4878,0.4301,3689.7,slow_solver
bonus1,1,2,10,10,378,328,1.0,0.2949,129,0.3933,0.3413,2966.5,slow_solver
bonus1,1,3,10,10,362,328,1.0,0.3728,111,0.3384,0.3066,3404.4,slow_solver
bonus1,1,4,10,10,343,328,1.0,0.4372,64,0.1951,0.1866,1958.1,slow_solver
bonus1,1,6,10,10,333,328,1.0,0.4595,101,0.3079,0.3033,9814.9,slow_solver
bonus1,1,7,10,10,350,328,1.0,0.4789,74,0.2256,0.2114,3996.5,slow_solver
bonus1,1,8,10,10,339,328,1.0,0.4844,72,0.2195,0.2124,3522.3,slow_solver
bonus1,1,9,10,10,341,328,1.0,0.4253,68,0.2073,0.1994,270308.2,slow_solver
bonus1,2,0,10,10,331,328,1.0,0.2477,81,0.247,0.2447,3355.6,slow_solver
bonus1,2,1,10,10,370,328,1.0,0.4185,78,0.2378,0.2108,19786.5,slow_solver
bonus1,2,3,10,10,346,328,1.0,0.4134,82,0.25,0.237,2797.5,slow_solver
bonus1,2,4,10,10,343,328,1.0,0.4666,36,0.1098,0.105,3487.2,slow_solver
bonus1,2,6,10,10,357,328,1.0,0.4677,112,0.3415,0.3137,5000.0,slow_solver
bonus1,2,7,10,10,348,328,1.0,0.5056,93,0.2835,0.2672,6830.6,slow_solver
bonus1,2,8,10,10,345,328,1.0,0.5122,80,0.2439,0.2319,3063.4,slow_solver
bonus1,2,9,10,10,336,328,1.0,0.4604,100,0.3049,0.2976,15934.3,slow_solver
bonus1,3,0,10,10,464,328,1.0,0.2565,118,0.3598,0.2543,4026.9,slow_solver
bonus1,3,1,10,10,328,328,1.0,0.4297,97,0.2957,0.2957,2577.9,slow_solver
bonus1,3,3,10,10,369,328,1.0,0.4107,151,0.4604,0.4092,7863.4,slow_solver
bonus1,3,4,10,10,361,328,1.0,0.4566,114,0.3476,0.3158,3694.4,slow_solver
bonus1,3,5,10,10,366,328,1.0,0.488,162,0.4939,0.4426,3206.3,slow_solver
bonus1,3,6,10,10,355,328,1.0,0.5009,93,0.2835,0.262,8994.3,slow_solver
bonus1,3,7,10,10,413,328,1.0,0.5056,106,0.3232,0.2567,5313.5,slow_solver
bonus1,3,8,10,10,336,328,1.0,0.5215,88,0.2683,0.2619,3534.4,slow_solver
bonus1,3,9,10,10,421,328,1.0,0.4566,114,0.3476,0.2708,5125.6,slow_solver
bonus1,4,0,10,10,392,328,1.0,0.4189,83,0.253,0.2117,3659.4,slow_solver
bonus1,4,2,10,10,330,328,1.0,0.5439,183,0.5579,0.5545,4005.8,slow_solver
bonus1,4,3,10,10,393,328,1.0,0.4739,165,0.503,0.4198,4679.7,slow_solver
bonus1,4,5,10,10,338,328,1.0,0.5531,120,0.3659,0.355,7125.8,slow_solver
bonus1,4,6,10,10,346,328,1.0,0.5676,106,0.3232,0.3064,4191.9,slow_solver
bonus1,4,7,10,10,355,328,1.0,0.542,137,0.4177,0.3859,4494.8,slow_solver
bonus1,4,9,10,10,340,328,1.0,0.5208,94,0.2866,0.2765,3843.8,slow_solver
bonus1,5,0,10,10,570,328,1.0,0.4221,154,0.4695,0.2702,5482.8,slow_solver
bonus1,5,1,10,10,356,328,1.0,0.5585,124,0.378,0.3483,3350.7,slow_solver
bonus1,5,2,10,10,513,328,1.0,0.4962,159,0.4848,0.3099,3865.9,slow_solver
bonus1,5,3,10,10,382,328,1.0,0.5086,127,0.3872,0.3325,4304.2,slow_solver
bonus1,5,4,10,10,403,328,1.0,0.517,167,0.5091,0.4144,6817.7,slow_solver
bonus1,5,5,10,10,404,328,1.0,0.5217,138,0.4207,0.3416,4359.1,slow_solver
bonus1,5,6,10,10,427,328,1.0,0.5526,135,0.4116,0.3162,6112.7,slow_solver
bonus1,5,7,10,10,426,328,1.0,0.5306,145,0.4421,0.3404,3611.0,slow_solver
bonus1,5,8,10,10,340,328,1.0,0.5467,122,0.372,0.3588,3023.2,slow_solver
bonus1,5,9,10,10,427,328,1.0,0.5008,107,0.3262,0.2506,3414.8,slow_solver
bonus1,6,0,10,10,359,328,1.0,0.4654,93,0.2835,0.2591,10722.9,slow_solver
bonus1,6,2,10,10,408,328,1.0,0.5768,175,0.5335,0.4289,3611.4,slow_solver
bonus1,6,3,10,10,357,328,1.0,0.5811,151,0.4604,0.423,3145.4,slow_solver
bonus1,6,4,10,10,399,328,1.0,0.5863,162,0.4939,0.406,5417.6,slow_solver
bonus1,6,6,10,10,341,328,1.0,0.5971,133,0.4055,0.39,3619.1,slow_solver
bonus1,6,7,10,10,511,328,1.0,0.5284,189,0.5762,0.3699,10039.3,slow_solver
bonus1,6,8,10,10,371,328,1.0,0.5233,118,0.3598,0.3181,2452.6,slow_solver
bonus1,6,9,10,10,334,328,1.0,0.5236,142,0.4329,0.4251,2830.2,slow_solver
bonus1,7,0,10,10,382,328,1.0,0.4648,97,0.2957,0.2539,3774.9,slow_solver
bonus1,7,1,10,10,337,328,1.0,0.5725,135,0.4116,0.4006,8022.6,slow_solver
bonus1,7,2,10,10,414,328,1.0,0.5569,134,0.4085,0.3237,3124.6,slow_solver
bonus1,7,4,10,10,495,328,1.0,0.5891,170,0.5183,0.3434,6596.5,slow_solver
bonus1,7,5,10,10,330,328,1.0,0.6446,143,0.436,0.4333,3794.7,slow_solver
bonus1,7,7,10,10,372,328,1.0,0.5841,175,0.5335,0.4704,4631.7,slow_solver
bonus1,8,0,10,10,341,328,1.0,0.4695,63,0.1921,0.1848,2850.3,slow_solver
bonus1,8,1,10,10,345,328,1.0,0.5668,73,0.2226,0.2116,2546.6,slow_solver
bonus1,8,2,10,10,335,328,1.0,0.5836,82,0.25,0.2448,3292.9,slow_solver
bonus1,8,4,10,10,342,328,1.0,0.6213,141,0.4299,0.4123,2974.7,slow_solver
bonus1,8,5,10,10,463,328,1.0,0.5954,145,0.4421,0.3132,2891.5,slow_solver
bonus1,8,6,10,10,357,328,1.0,0.598,145,0.4421,0.4062,4576.9,slow_solver
bonus1,8,7,10,10,483,328,1.0,0.5256,172,0.5244,0.3561,3840.1,slow_solver
bonus1,8,8,10,10,632,328,1.0,0.5466,127,0.3872,0.2009,1949.5,slow_solver
bonus1,8,9,10,10,328,328,1.0,0.5738,93,0.2835,0.2835,2370.1,slow_solver
bonus1,9,0,10,10,331,328,1.0,0.4744,142,0.4329,0.429,4900.6,slow_solver
bonus1,9,1,10,10,347,328,1.0,0.4771,106,0.3232,0.3055,3338.2,slow_solver
bonus1,9,2,10,10,391,328,1.0,0.5056,114,0.3476,0.2916,2815.6,slow_solver
bonus1,9,3,10,10,354,328,1.0,0.5501,100,0.3049,0.2825,4675.8,slow_solver
bonus1,9,4,10,10,446,328,1.0,0.5365,113,0.3445,0.2534,4407.7,slow_solver
bonus1,9,5,10,10,342,328,1.0,0.5589,109,0.3323,0.3187,4487.9,slow_solver
bonus1,9,6,10,10,347,328,1.0,0.5373,114,0.3476,0.3285,10519.8,slow_solver
bonus1,9,7,10,10,344,328,1.0,0.5503,88,0.2683,0.2558,4548.9,slow_solver
bonus1,9,8,10,10,332,328,1.0,0.5533,146,0.4451,0.4398,2426.0,slow_solver
bonus2,0,0,12,12,333,328,1.0,0.0,323,0.9848,0.97,65496.1,slow_solver
bonus2,0,1,12,12,332,328,1.0,0.0328,130,0.3963,0.3916,4902.6,slow_solver
bonus2,0,2,12,12,337,328,1.0,0.0402,94,0.2866,0.2789,3425.4,slow_solver
bonus2,0,3,12,12,335,328,1.0,0.0716,135,0.4116,0.403,50240.7,slow_solver
bonus2,0,4,12,12,336,328,1.0,0.0817,88,0.2683,0.2619,7863.0,slow_solver
bonus2,0,5,12,12,334,328,1.0,0.1258,67,0.2043,0.2006,3980.8,slow_solver
bonus2,0,6,12,12,338,328,1.0,0.1353,75,0.2287,0.2219,4220.6,slow_solver
bonus2,0,7,12,12,367,328,1.0,0.1516,62,0.189,0.1689,2209.4,slow_solver
bonus2,0,8,12,12,331,328,1.0,0.1708,20,0.061,0.0604,1832.3,slow_solver
bonus2,0,9,12,12,332,328,1.0,0.1776,14,0.0427,0.0422,1675.5,slow_solver
bonus2,0,10,12,12,333,328,1.0,0.1844,15,0.0457,0.045,1506.7,slow_solver
bonus2,0,11,12,12,332,328,1.0,0.1912,130,0.3963,0.3916,2634.2,slow_solver
bonus2,1,0,12,12,329,328,1.0,0.1736,133,0.4055,0.4043,2532.9,slow_solver
bonus2,1,1,12,12,407,328,1.0,0.1792,96,0.2927,0.2359,1945.0,slow_solver
bonus2,1,2,12,12,414,328,1.0,0.2253,76,0.2317,0.1836,1839.8,slow_solver
bonus2,1,3,12,12,349,328,1.0,0.2509,51,0.1555,0.1461,2601.9,slow_solver
bonus2,1,4,12,12,355,328,1.0,0.3055,87,0.2652,0.2451,3211.8,slow_solver
bonus2,1,5,12,12,346,328,1.0,0.3176,91,0.2774,0.263,2578.3,slow_solver
bonus2,1,6,12,12,484,328,1.0,0.3019,134,0.4085,0.2769,3015.9,slow_solver
bonus2,1,7,12,12,328,328,1.0,0.3255,69,0.2104,0.2104,2260.8,slow_solver
bonus2,1,11,12,12,332,328,1.0,0.1985,113,0.3445,0.3404,24416.3,slow_solver
bonus2,2,2,12,12,329,328,1.0,0.2699,123,0.375,0.3739,2117.4,slow_solver
bonus2,2,3,12,12,358,328,1.0,0.2743,123,0.375,0.3436,3797.3,slow_solver
bonus2,2,4,12,12,405,328,1.0,0.3757,137,0.4177,0.3383,4851.4,slow_solver
bonus2,2,5,12,12,341,328,1.0,0.3944,109,0.3323,0.3196,4736.2,slow_solver
bonus2,2,6,12,12,355,328,1.0,0.4177,114,0.3476,0.3211,3226.5,slow_solver
bonus2,2,9,12,12,331,328,1.0,0.2374,161,0.4909,0.4864,6499.7,slow_solver
bonus2,2,10,12,12,339,328,1.0,0.2274,86,0.2622,0.2537,2489.0,slow_solver
bonus2,2,11,12,12,353,328,1.0,0.2052,138,0.4207,0.3909,11432.7,slow_solver
bonus2,3,1,12,12,328,328,1.0,0.8737,73,0.2226,0.2226,2398.2,slow_solver
bonus2,3,4,12,12,387,328,1.0,0.4669,148,0.4512,0.3824,4603.0,slow_solver
bonus2,3,5,12,12,358,328,1.0,0.4635,99,0.3018,0.2765,3035.3,slow_solver
bonus2,3,6,12,12,376,328,1.0,0.4519,91,0.2774,0.242,3122.7,slow_solver
bonus2,3,8,12,12,332,328,1.0,0.3142,212,0.6463,0.6386,6893.4,slow_solver
bonus2,3,9,12,12,405,328,1.0,0.237,205,0.625,0.5062,8066.7,slow_solver
bonus2,3,10,12,12,363,328,1.0,0.2308,73,0.2226,0.2011,1726.4,slow_solver
bonus2,3,11,12,12,335,328,1.0,0.2247,92,0.2805,0.2746,1947.8,slow_solver
bonus2,4,1,12,12,436,328,1.0,0.8656,20,0.061,0.0459,1632.8,slow_solver
bonus2,4,3,12,12,330,328,1.0,0.6076,139,0.4238,0.4212,3151.7,slow_solver
bonus2,4,4,12,12,443,328,1.0,0.5728,124,0.378,0.2799,2532.5,slow_solver
bonus2,4,5,12,12,347,328,1.0,0.5683,119,0.3628,0.3429,5419.5,slow_solver
bonus2,4,6,12,12,408,328,1.0,0.5014,128,0.3902,0.3137,5517.9,slow_solver
bonus2,4,7,12,12,348,328,1.0,0.4733,163,0.497,0.4684,4529.4,slow_solver
bonus2,4,8,12,12,444,328,1.0,0.3155,157,0.4787,0.3536,3441.3,slow_solver
bonus2,4,9,12,12,343,328,1.0,0.2887,144,0.439,0.4198,3255.7,slow_solver
bonus2,5,0,12,12,442,328,1.0,0.8482,138,0.4207,0.3122,1865.8,slow_solver
bonus2,5,1,12,12,437,328,1.0,0.8579,102,0.311,0.2334,1577.0,slow_solver
bonus2,5,3,12,12,360,328,1.0,0.6176,114,0.3476,0.3167,5844.4,slow_solver
bonus2,5,4,12,12,352,328,1.0,0.6373,97,0.2957,0.2756,11912.0,slow_solver
bonus2,5,5,12,12,366,328,1.0,0.5787,92,0.2805,0.2514,3473.7,slow_solver
bonus2,5,6,12,12,346,328,1.0,0.5757,104,0.3171,0.3006,6807.8,slow_solver
bonus2,5,7,12,12,347,328,1.0,0.5101,94,0.2866,0.2709,55761.8,slow_solver
bonus2,5,8,12,12,337,328,1.0,0.4426,122,0.372,0.362,4410.9,slow_solver
bonus2,5,9,12,12,365,328,1.0,0.3029,148,0.4512,0.4055,13716.6,slow_solver
bonus2,6,0,12,12,446,328,1.0,0.8378,65,0.1982,0.1457,2082.8,slow_solver
bonus2,6,2,12,12,333,328,1.0,0.7439,141,0.4299,0.4234,2851.5,slow_solver
bonus2,6,3,12,12,395,328,1.0,0.6967,100,0.3049,0.2532,3338.0,slow_solver
bonus2,6,4,12,12,353,328,1.0,0.6977,96,0.2927,0.272,3867.9,slow_solver
bonus2,6,5,12,12,344,328,1.0,0.6604,97,0.2957,0.282,4044.8,slow_solver
bonus2,6,6,12,12,353,328,1.0,0.6119,100,0.3049,0.2833,2825.6,slow_solver
bonus2,6,7,12,12,355,328,1.0,0.5706,71,0.2165,0.2,3274.7,slow_solver
bonus2,6,8,12,12,335,328,1.0,0.489,60,0.1829,0.1791,2835.6,slow_solver
bonus2,6,9,12,12,340,328,1.0,0.335,86,0.2622,0.2529,56368.0,slow_solver
bonus2,6,10,12,12,339,328,1.0,0.3491,52,0.1585,0.1534,2483.5,slow_solver
bonus2,6,11,12,12,328,328,1.0,0.3566,114,0.3476,0.3476,3329.5,slow_solver
bonus2,7,0,12,12,468,328,1.0,0.8247,140,0.4268,0.2991,2945.6,slow_solver
bonus2,7,1,12,12,424,328,1.0,0.8091,100,0.3049,0.2358,3001.5,slow_solver
bonus2,7,2,12,12,458,328,1.0,0.7269,141,0.4299,0.3079,2635.5,slow_solver
bonus2,7,3,12,12,359,328,1.0,0.715,106,0.3232,0.2953,26166.4,slow_solver
bonus2,7,4,12,12,372,328,1.0,0.6872,109,0.3323,0.293,2848.5,slow_solver
bonus2,7,5,12,12,357,328,1.0,0.6413,106,0.3232,0.2969,7739.7,slow_solver
bonus2,7,6,12,12,362,328,1.0,0.6154,74,0.2256,0.2044,2523.3,slow_solver
bonus2,7,7,12,12,348,328,1.0,0.5822,75,0.2287,0.2155,3565.7,slow_solver
